"Typ","Datum","Anzahl","Meta","Type","Content"
"Todesfälle","08.07.2020","0",NA,NA,NA
"Todesfälle","09.07.2020","0",NA,NA,NA
"Todesfälle","10.07.2020","0",NA,NA,NA
"Todesfälle","11.07.2020","0",NA,NA,NA
"Todesfälle","12.07.2020","0",NA,NA,NA
"Todesfälle","13.07.2020","0",NA,NA,NA
"Todesfälle","14.07.2020","0",NA,NA,NA
"Todesfälle","15.07.2020","0",NA,NA,NA
"Todesfälle","16.07.2020","0",NA,NA,NA
"Todesfälle","17.07.2020","0",NA,NA,NA
"Todesfälle","18.07.2020","0",NA,NA,NA
"Todesfälle","19.07.2020","0",NA,NA,NA
"Todesfälle","20.07.2020","0",NA,NA,NA
"Todesfälle","21.07.2020","0",NA,NA,NA
"Todesfälle","22.07.2020","0",NA,NA,NA
"Todesfälle","23.07.2020","0",NA,NA,NA
"Todesfälle","24.07.2020","0",NA,NA,NA
"Todesfälle","25.07.2020","0",NA,NA,NA
"Todesfälle","26.07.2020","0",NA,NA,NA
"Todesfälle","27.07.2020","0",NA,NA,NA
"Todesfälle","28.07.2020","0",NA,NA,NA
"Todesfälle","29.07.2020","0",NA,NA,NA
"Todesfälle","30.07.2020","0",NA,NA,NA
"Todesfälle","31.07.2020","0",NA,NA,NA
"Todesfälle","01.08.2020","0",NA,NA,NA
"Todesfälle","02.08.2020","0",NA,NA,NA
"Todesfälle","03.08.2020","0",NA,NA,NA
"Todesfälle","04.08.2020","0",NA,NA,NA
"Todesfälle","05.08.2020","0",NA,NA,NA
"Todesfälle","06.08.2020","0",NA,NA,NA
"Todesfälle","07.08.2020","0",NA,NA,NA
"Todesfälle","08.08.2020","0",NA,NA,NA
"Todesfälle","09.08.2020","0",NA,NA,NA
"Todesfälle","10.08.2020","0",NA,NA,NA
"Todesfälle","11.08.2020","0",NA,NA,NA
"Todesfälle","12.08.2020","0",NA,NA,NA
"Todesfälle","13.08.2020","0",NA,NA,NA
"Todesfälle","14.08.2020","0",NA,NA,NA
"Todesfälle","15.08.2020","0",NA,NA,NA
"Todesfälle","16.08.2020","0",NA,NA,NA
"Todesfälle","17.08.2020","0",NA,NA,NA
"Todesfälle","18.08.2020","0",NA,NA,NA
"Todesfälle","19.08.2020","0",NA,NA,NA
"Todesfälle","20.08.2020","0",NA,NA,NA
"Todesfälle","21.08.2020","0",NA,NA,NA
"Todesfälle","22.08.2020","0",NA,NA,NA
"Todesfälle","23.08.2020","0",NA,NA,NA
"Todesfälle","24.08.2020","0",NA,NA,NA
"Todesfälle","25.08.2020","0",NA,NA,NA
"Todesfälle","26.08.2020","0",NA,NA,NA
"Todesfälle","27.08.2020","0",NA,NA,NA
"Todesfälle","28.08.2020","0",NA,NA,NA
"Todesfälle","29.08.2020","0",NA,NA,NA
"Todesfälle","30.08.2020","0",NA,NA,NA
"Todesfälle","31.08.2020","0",NA,NA,NA
"Todesfälle","01.09.2020","0",NA,NA,NA
"Todesfälle","02.09.2020","0",NA,NA,NA
"Todesfälle","03.09.2020","0",NA,NA,NA
"Todesfälle","04.09.2020","0",NA,NA,NA
"Todesfälle","05.09.2020","0",NA,NA,NA
"Todesfälle","06.09.2020","0",NA,NA,NA
"Todesfälle","07.09.2020","0",NA,NA,NA
"Todesfälle","08.09.2020","0",NA,NA,NA
"Todesfälle","09.09.2020","0",NA,NA,NA
"Todesfälle","10.09.2020","0",NA,NA,NA
"Todesfälle","11.09.2020","0",NA,NA,NA
"Todesfälle","12.09.2020","0",NA,NA,NA
"Todesfälle","13.09.2020","0",NA,NA,NA
"Todesfälle","14.09.2020","0",NA,NA,NA
"Todesfälle","15.09.2020","0",NA,NA,NA
"Todesfälle","16.09.2020","0",NA,NA,NA
"Todesfälle","17.09.2020","0",NA,NA,NA
"Todesfälle","18.09.2020","0",NA,NA,NA
"Todesfälle","19.09.2020","0",NA,NA,NA
"Todesfälle","20.09.2020","0",NA,NA,NA
"Todesfälle","21.09.2020","0",NA,NA,NA
"Todesfälle","22.09.2020","0",NA,NA,NA
"Todesfälle","23.09.2020","0",NA,NA,NA
"Todesfälle","24.09.2020","0",NA,NA,NA
"Todesfälle","25.09.2020","0",NA,NA,NA
"Todesfälle","26.09.2020","0",NA,NA,NA
"Todesfälle","27.09.2020","0",NA,NA,NA
"Todesfälle","28.09.2020","0",NA,NA,NA
"Todesfälle","29.09.2020","0",NA,NA,NA
"Todesfälle","30.09.2020","0",NA,NA,NA
"Todesfälle","01.10.2020","0",NA,NA,NA
"Todesfälle","02.10.2020","0",NA,NA,NA
"Todesfälle","03.10.2020","0",NA,NA,NA
"Todesfälle","04.10.2020","0",NA,NA,NA
"Todesfälle","05.10.2020","0",NA,NA,NA
"Todesfälle","06.10.2020","0",NA,NA,NA
"Todesfälle","07.10.2020","0",NA,NA,NA
"Todesfälle","08.10.2020","0",NA,NA,NA
"Todesfälle","09.10.2020","0",NA,NA,NA
"Todesfälle","10.10.2020","0",NA,NA,NA
"Todesfälle","11.10.2020","0",NA,NA,NA
"Todesfälle","12.10.2020","0",NA,NA,NA
"Todesfälle","13.10.2020","0",NA,NA,NA
"Todesfälle","14.10.2020","0",NA,NA,NA
"Todesfälle","15.10.2020","0",NA,NA,NA
"Todesfälle","16.10.2020","0",NA,NA,NA
"Todesfälle","17.10.2020","0",NA,NA,NA
"Todesfälle","18.10.2020","1",NA,NA,NA
"Todesfälle","19.10.2020","1",NA,NA,NA
"Todesfälle","20.10.2020","1",NA,NA,NA
"Todesfälle","21.10.2020","1",NA,NA,NA
"Todesfälle","22.10.2020","1",NA,NA,NA
"Todesfälle","23.10.2020","1",NA,NA,NA
"Todesfälle","24.10.2020","1",NA,NA,NA
"Todesfälle","25.10.2020","0",NA,NA,NA
"Todesfälle","26.10.2020","0",NA,NA,NA
"Todesfälle","27.10.2020","0",NA,NA,NA
"Todesfälle","28.10.2020","0",NA,NA,NA
"Todesfälle","29.10.2020","1",NA,NA,NA
"Todesfälle","30.10.2020","1",NA,NA,NA
"Todesfälle","31.10.2020","1",NA,NA,NA
"Todesfälle","01.11.2020","2",NA,NA,NA
"Todesfälle","02.11.2020","3",NA,NA,NA
"Todesfälle","03.11.2020","3",NA,NA,NA
"Todesfälle","04.11.2020","3",NA,NA,NA
"Todesfälle","05.11.2020","2",NA,NA,NA
"Todesfälle","06.11.2020","2",NA,NA,NA
"Todesfälle","07.11.2020","3",NA,NA,NA
"Todesfälle","08.11.2020","2",NA,NA,NA
"Todesfälle","09.11.2020","2",NA,NA,NA
"Todesfälle","10.11.2020","2",NA,NA,NA
"Todesfälle","11.11.2020","4",NA,NA,NA
"Todesfälle","12.11.2020","4",NA,NA,NA
"Todesfälle","13.11.2020","5",NA,NA,NA
"Todesfälle","14.11.2020","7",NA,NA,NA
"Todesfälle","15.11.2020","7",NA,NA,NA
"Todesfälle","16.11.2020","8",NA,NA,NA
"Todesfälle","17.11.2020","8",NA,NA,NA
"Todesfälle","18.11.2020","8",NA,NA,NA
"Todesfälle","19.11.2020","8",NA,NA,NA
"Todesfälle","20.11.2020","7",NA,NA,NA
"Todesfälle","21.11.2020","6",NA,NA,NA
"Todesfälle","22.11.2020","6",NA,NA,NA
"Todesfälle","23.11.2020","4",NA,NA,NA
"Todesfälle","24.11.2020","4",NA,NA,NA
"Todesfälle","25.11.2020","2",NA,NA,NA
"Todesfälle","26.11.2020","3",NA,NA,NA
"Todesfälle","27.11.2020","5",NA,NA,NA
"Todesfälle","28.11.2020","4",NA,NA,NA
"Todesfälle","29.11.2020","5",NA,NA,NA
"Todesfälle","30.11.2020","7",NA,NA,NA
"Todesfälle","01.12.2020","7",NA,NA,NA
"Todesfälle","02.12.2020","9",NA,NA,NA
"Todesfälle","03.12.2020","10",NA,NA,NA
"Todesfälle","04.12.2020","10",NA,NA,NA
"Todesfälle","05.12.2020","9",NA,NA,NA
"Todesfälle","06.12.2020","8",NA,NA,NA
"Todesfälle","07.12.2020","7",NA,NA,NA
"Todesfälle","08.12.2020","9",NA,NA,NA
"Todesfälle","09.12.2020","9",NA,NA,NA
"Todesfälle","10.12.2020","8",NA,NA,NA
"Todesfälle","11.12.2020","7",NA,NA,NA
"Todesfälle","12.12.2020","10",NA,NA,NA
"Todesfälle","13.12.2020","12",NA,NA,NA
"Todesfälle","14.12.2020","14",NA,NA,NA
"Todesfälle","15.12.2020","13",NA,NA,NA
"Todesfälle","16.12.2020","12",NA,NA,NA
"Todesfälle","17.12.2020","11",NA,NA,NA
"Todesfälle","18.12.2020","10",NA,NA,NA
"Todesfälle","19.12.2020","9",NA,NA,NA
"Todesfälle","20.12.2020","7",NA,NA,NA
"Todesfälle","21.12.2020","6",NA,NA,NA
"Todesfälle","22.12.2020","5",NA,NA,NA
"Todesfälle","23.12.2020","4",NA,NA,NA
"Todesfälle","24.12.2020","6",NA,NA,NA
"Todesfälle","25.12.2020","8",NA,NA,NA
"Todesfälle","26.12.2020","6",NA,NA,NA
"Todesfälle","27.12.2020","6",NA,NA,NA
"Todesfälle","28.12.2020","5",NA,NA,NA
"Todesfälle","29.12.2020","6",NA,NA,NA
"Todesfälle","30.12.2020","6",NA,NA,NA
"Todesfälle","31.12.2020","4",NA,NA,NA
"Todesfälle","01.01.2021","3",NA,NA,NA
"Todesfälle","02.01.2021","5",NA,NA,NA
"Todesfälle","03.01.2021","9",NA,NA,NA
"Todesfälle","04.01.2021","10",NA,NA,NA
"Todesfälle","05.01.2021","11",NA,NA,NA
"Todesfälle","06.01.2021","11",NA,NA,NA
"Todesfälle","07.01.2021","12",NA,NA,NA
"Todesfälle","08.01.2021","14",NA,NA,NA
"Todesfälle","09.01.2021","13",NA,NA,NA
"Todesfälle","10.01.2021","9",NA,NA,NA
"Todesfälle","11.01.2021","8",NA,NA,NA
"Todesfälle","12.01.2021","8",NA,NA,NA
"Todesfälle","13.01.2021","11",NA,NA,NA
"Todesfälle","14.01.2021","12",NA,NA,NA
"Todesfälle","15.01.2021","11",NA,NA,NA
"Todesfälle","16.01.2021","16",NA,NA,NA
"Todesfälle","17.01.2021","16",NA,NA,NA
"Todesfälle","18.01.2021","15",NA,NA,NA
"Todesfälle","19.01.2021","16",NA,NA,NA
"Todesfälle","20.01.2021","16",NA,NA,NA
"Todesfälle","21.01.2021","16",NA,NA,NA
"Todesfälle","22.01.2021","14",NA,NA,NA
"Todesfälle","23.01.2021","8",NA,NA,NA
"Todesfälle","24.01.2021","8",NA,NA,NA
"Todesfälle","25.01.2021","8",NA,NA,NA
"Todesfälle","26.01.2021","5",NA,NA,NA
"Todesfälle","27.01.2021","3",NA,NA,NA
"Todesfälle","28.01.2021","1",NA,NA,NA
"Todesfälle","29.01.2021","1",NA,NA,NA
"Todesfälle","30.01.2021","1",NA,NA,NA
"Todesfälle","31.01.2021","1",NA,NA,NA
"Todesfälle","01.02.2021","1",NA,NA,NA
"Todesfälle","02.02.2021","2",NA,NA,NA
"Todesfälle","03.02.2021","2",NA,NA,NA
"Todesfälle","04.02.2021","3",NA,NA,NA
"Todesfälle","05.02.2021","3",NA,NA,NA
"Todesfälle","06.02.2021","3",NA,NA,NA
"Todesfälle","07.02.2021","3",NA,NA,NA
"Todesfälle","08.02.2021","4",NA,NA,NA
"Todesfälle","09.02.2021","3",NA,NA,NA
"Todesfälle","10.02.2021","2",NA,NA,NA
"Todesfälle","11.02.2021","1",NA,NA,NA
"Todesfälle","12.02.2021","1",NA,NA,NA
"Todesfälle","13.02.2021","1",NA,NA,NA
"Todesfälle","14.02.2021","1",NA,NA,NA
"Todesfälle","15.02.2021","0",NA,NA,NA
"Todesfälle","16.02.2021","0",NA,NA,NA
"Todesfälle","17.02.2021","0",NA,NA,NA
"Todesfälle","18.02.2021","0",NA,NA,NA
"Todesfälle","19.02.2021","0",NA,NA,NA
"Todesfälle","20.02.2021","0",NA,NA,NA
"Todesfälle","21.02.2021","0",NA,NA,NA
"Todesfälle","22.02.2021","0",NA,NA,NA
"Todesfälle","23.02.2021","0",NA,NA,NA
"Todesfälle","24.02.2021","1",NA,NA,NA
"Todesfälle","25.02.2021","1",NA,NA,NA
"Todesfälle","26.02.2021","1",NA,NA,NA
"Todesfälle","27.02.2021","1",NA,NA,NA
"Todesfälle","28.02.2021","1",NA,NA,NA
"Todesfälle","01.03.2021","1",NA,NA,NA
"Todesfälle","02.03.2021","1",NA,NA,NA
NA,NA,NA,"1","datatypes","string,date,float"
NA,NA,NA,"1","title","Tägliche Veränderung der Fallzahlen"
NA,NA,NA,"1","subtitle","Summe der letzten 7 Tage, Datenstand: 03.03.2021 08:00"
NA,NA,NA,"1","description","Die Zahl der Hospitalisierten umfasst jeweils auch Hospitalisierte in Intensivpflege und umfasst alle Hospitalisierten im Kanton Zug unabhängig vom Wohnort. Bewohner/innen des Kantons Zug in einem Spital ausserhalb des Kantons werden nicht gezählt. Die Zahl der Genesenen und der aktiven Fälle basierte vom 10.10.2020 bis zum 29.11.2020 auf einer Schätzung anhand des üblichen Verlauf der Krankheit, davor und danach wurden die Zahlen anhand des Contact Tracings ermittelt."
NA,NA,NA,"1","source","Kanton Zug, Amt für Gesundheit"
