"Typ","Datum","Anzahl","Stand","Meta","Type","Content"
"Todesfälle","10.09.2020","9","2020-09-11 08:00:00",NA,NA,NA
"Todesfälle","11.09.2020","9","2020-09-12 08:00:00",NA,NA,NA
"Todesfälle","12.09.2020","9","2020-09-13 08:00:00",NA,NA,NA
"Todesfälle","13.09.2020","9","2020-09-14 08:00:00",NA,NA,NA
"Todesfälle","14.09.2020","9","2020-09-15 08:00:00",NA,NA,NA
"Todesfälle","15.09.2020","9","2020-09-16 08:00:00",NA,NA,NA
"Todesfälle","16.09.2020","9","2020-09-17 08:00:00",NA,NA,NA
"Todesfälle","17.09.2020","9","2020-09-18 08:00:00",NA,NA,NA
"Todesfälle","18.09.2020","9","2020-09-19 08:00:00",NA,NA,NA
"Todesfälle","19.09.2020","9","2020-09-20 08:00:00",NA,NA,NA
"Todesfälle","20.09.2020","9","2020-09-21 08:00:00",NA,NA,NA
"Todesfälle","21.09.2020","9","2020-09-22 08:00:00",NA,NA,NA
"Todesfälle","22.09.2020","9","2020-09-23 08:00:00",NA,NA,NA
"Todesfälle","23.09.2020","9","2020-09-24 08:00:00",NA,NA,NA
"Todesfälle","24.09.2020","9","2020-09-25 08:00:00",NA,NA,NA
"Todesfälle","25.09.2020","9","2020-09-26 08:00:00",NA,NA,NA
"Todesfälle","26.09.2020","9","2020-09-27 08:00:00",NA,NA,NA
"Todesfälle","27.09.2020","9","2020-09-28 08:00:00",NA,NA,NA
"Todesfälle","28.09.2020","9","2020-09-29 08:00:00",NA,NA,NA
"Todesfälle","29.09.2020","9","2020-09-30 08:00:00",NA,NA,NA
"Todesfälle","30.09.2020","9","2020-10-01 08:00:00",NA,NA,NA
"Todesfälle","01.10.2020","9","2020-10-02 08:00:00",NA,NA,NA
"Todesfälle","02.10.2020","9","2020-10-03 08:00:00",NA,NA,NA
"Todesfälle","03.10.2020","9","2020-10-04 08:00:00",NA,NA,NA
"Todesfälle","04.10.2020","9","2020-10-05 08:00:00",NA,NA,NA
"Todesfälle","05.10.2020","9","2020-10-06 08:00:00",NA,NA,NA
"Todesfälle","06.10.2020","9","2020-10-07 08:00:00",NA,NA,NA
"Todesfälle","07.10.2020","9","2020-10-08 08:00:00",NA,NA,NA
"Todesfälle","08.10.2020","9","2020-10-09 08:00:00",NA,NA,NA
"Todesfälle","09.10.2020","9","2020-10-10 08:00:00",NA,NA,NA
"Todesfälle","10.10.2020","9","2020-10-11 08:00:00",NA,NA,NA
"Todesfälle","11.10.2020","9","2020-10-12 08:00:00",NA,NA,NA
"Todesfälle","12.10.2020","9","2020-10-13 08:00:00",NA,NA,NA
"Todesfälle","13.10.2020","9","2020-10-14 08:00:00",NA,NA,NA
"Todesfälle","14.10.2020","9","2020-10-15 08:00:00",NA,NA,NA
"Todesfälle","15.10.2020","9","2020-10-16 08:00:00",NA,NA,NA
"Todesfälle","16.10.2020","9","2020-10-17 08:00:00",NA,NA,NA
"Todesfälle","17.10.2020","9","2020-10-18 08:00:00",NA,NA,NA
"Todesfälle","18.10.2020","10","2020-10-19 08:00:00",NA,NA,NA
"Todesfälle","19.10.2020","10","2020-10-20 08:00:00",NA,NA,NA
"Todesfälle","20.10.2020","10","2020-10-21 08:00:00",NA,NA,NA
"Todesfälle","21.10.2020","10","2020-10-22 08:00:00",NA,NA,NA
"Todesfälle","22.10.2020","10","2020-10-23 08:00:00",NA,NA,NA
"Todesfälle","23.10.2020","10","2020-10-24 08:00:00",NA,NA,NA
"Todesfälle","24.10.2020","10","2020-10-25 08:00:00",NA,NA,NA
"Todesfälle","25.10.2020","10","2020-10-26 08:00:00",NA,NA,NA
"Todesfälle","26.10.2020","10","2020-10-27 08:00:00",NA,NA,NA
"Todesfälle","27.10.2020","10","2020-10-28 08:00:00",NA,NA,NA
"Todesfälle","28.10.2020","10","2020-10-29 08:00:00",NA,NA,NA
"Todesfälle","29.10.2020","11","2020-10-30 08:00:00",NA,NA,NA
"Todesfälle","30.10.2020","11","2020-10-31 08:00:00",NA,NA,NA
"Todesfälle","31.10.2020","11","2020-11-01 08:00:00",NA,NA,NA
"Todesfälle","01.11.2020","12","2020-11-02 08:00:00",NA,NA,NA
"Todesfälle","02.11.2020","13","2020-11-03 08:00:00",NA,NA,NA
"Todesfälle","03.11.2020","13","2020-11-04 08:00:00",NA,NA,NA
"Todesfälle","04.11.2020","13","2020-11-05 08:00:00",NA,NA,NA
"Todesfälle","05.11.2020","13","2020-11-06 08:00:00",NA,NA,NA
"Todesfälle","06.11.2020","13","2020-11-07 08:00:00",NA,NA,NA
"Todesfälle","07.11.2020","14","2020-11-08 08:00:00",NA,NA,NA
"Todesfälle","08.11.2020","14","2020-11-09 08:00:00",NA,NA,NA
"Todesfälle","09.11.2020","15","2020-11-10 08:00:00",NA,NA,NA
"Todesfälle","10.11.2020","15","2020-11-11 08:00:00",NA,NA,NA
"Todesfälle","11.11.2020","17","2020-11-12 08:00:00",NA,NA,NA
"Todesfälle","12.11.2020","17","2020-11-13 08:00:00",NA,NA,NA
"Todesfälle","13.11.2020","18","2020-11-14 08:00:00",NA,NA,NA
"Todesfälle","14.11.2020","21","2020-11-15 08:00:00",NA,NA,NA
"Todesfälle","15.11.2020","21","2020-11-16 08:00:00",NA,NA,NA
"Todesfälle","16.11.2020","23","2020-11-17 08:00:00",NA,NA,NA
"Todesfälle","17.11.2020","23","2020-11-18 08:00:00",NA,NA,NA
"Todesfälle","18.11.2020","25","2020-11-19 08:00:00",NA,NA,NA
"Todesfälle","19.11.2020","25","2020-11-20 08:00:00",NA,NA,NA
"Todesfälle","20.11.2020","25","2020-11-21 08:00:00",NA,NA,NA
"Todesfälle","21.11.2020","27","2020-11-22 08:00:00",NA,NA,NA
"Todesfälle","22.11.2020","27","2020-11-23 08:00:00",NA,NA,NA
"Todesfälle","23.11.2020","27","2020-11-24 08:00:00",NA,NA,NA
"Todesfälle","24.11.2020","27","2020-11-25 08:00:00",NA,NA,NA
"Todesfälle","25.11.2020","27","2020-11-26 08:00:00",NA,NA,NA
"Todesfälle","26.11.2020","28","2020-11-27 08:00:00",NA,NA,NA
"Todesfälle","27.11.2020","30","2020-11-28 08:00:00",NA,NA,NA
"Todesfälle","28.11.2020","31","2020-11-29 08:00:00",NA,NA,NA
"Todesfälle","29.11.2020","32","2020-11-30 08:00:00",NA,NA,NA
"Todesfälle","30.11.2020","34","2020-12-01 08:00:00",NA,NA,NA
"Todesfälle","01.12.2020","34","2020-12-02 08:00:00",NA,NA,NA
"Todesfälle","02.12.2020","36","2020-12-03 08:00:00",NA,NA,NA
"Todesfälle","03.12.2020","38","2020-12-04 08:00:00",NA,NA,NA
"Todesfälle","04.12.2020","40","2020-12-05 08:00:00",NA,NA,NA
"Todesfälle","05.12.2020","40","2020-12-06 08:00:00",NA,NA,NA
"Todesfälle","06.12.2020","40","2020-12-07 08:00:00",NA,NA,NA
"Todesfälle","07.12.2020","41","2020-12-08 08:00:00",NA,NA,NA
"Todesfälle","08.12.2020","43","2020-12-09 08:00:00",NA,NA,NA
"Todesfälle","09.12.2020","45","2020-12-10 08:00:00",NA,NA,NA
"Todesfälle","10.12.2020","46","2020-12-11 08:00:00",NA,NA,NA
"Todesfälle","11.12.2020","47","2020-12-12 08:00:00",NA,NA,NA
"Todesfälle","12.12.2020","47","2020-12-13 08:00:00",NA,NA,NA
"Todesfälle","13.12.2020","48","2020-12-14 08:00:00",NA,NA,NA
"Todesfälle","14.12.2020","51","2020-12-15 08:00:00",NA,NA,NA
"Todesfälle","15.12.2020","54","2020-12-16 08:00:00",NA,NA,NA
"Aktive Fälle","01.03.2020","0","2020-03-02 08:00:00",NA,NA,NA
"Aktive Fälle","02.03.2020","1","2020-03-03 08:00:00",NA,NA,NA
"Aktive Fälle","03.03.2020","1","2020-03-04 08:00:00",NA,NA,NA
"Aktive Fälle","04.03.2020","2","2020-03-05 08:00:00",NA,NA,NA
"Aktive Fälle","05.03.2020","3","2020-03-06 08:00:00",NA,NA,NA
"Aktive Fälle","06.03.2020","3","2020-03-07 08:00:00",NA,NA,NA
"Aktive Fälle","07.03.2020","3","2020-03-08 08:00:00",NA,NA,NA
"Aktive Fälle","08.03.2020","10","2020-03-09 08:00:00",NA,NA,NA
"Aktive Fälle","09.03.2020","10","2020-03-10 08:00:00",NA,NA,NA
"Aktive Fälle","10.03.2020","11","2020-03-11 08:00:00",NA,NA,NA
"Aktive Fälle","11.03.2020","11","2020-03-12 08:00:00",NA,NA,NA
"Aktive Fälle","12.03.2020","11","2020-03-13 08:00:00",NA,NA,NA
"Aktive Fälle","13.03.2020","13","2020-03-14 08:00:00",NA,NA,NA
"Aktive Fälle","14.03.2020","13","2020-03-15 08:00:00",NA,NA,NA
"Aktive Fälle","15.03.2020","20","2020-03-16 08:00:00",NA,NA,NA
"Aktive Fälle","16.03.2020","28","2020-03-17 08:00:00",NA,NA,NA
"Aktive Fälle","17.03.2020","28","2020-03-18 08:00:00",NA,NA,NA
"Aktive Fälle","18.03.2020","32","2020-03-19 08:00:00",NA,NA,NA
"Aktive Fälle","19.03.2020","43","2020-03-20 08:00:00",NA,NA,NA
"Aktive Fälle","20.03.2020","48","2020-03-21 08:00:00",NA,NA,NA
"Aktive Fälle","21.03.2020","48","2020-03-22 08:00:00",NA,NA,NA
"Aktive Fälle","22.03.2020","48","2020-03-23 08:00:00",NA,NA,NA
"Aktive Fälle","23.03.2020","60","2020-03-24 08:00:00",NA,NA,NA
"Aktive Fälle","24.03.2020","62","2020-03-25 08:00:00",NA,NA,NA
"Aktive Fälle","25.03.2020","69","2020-03-26 08:00:00",NA,NA,NA
"Aktive Fälle","26.03.2020","76","2020-03-27 08:00:00",NA,NA,NA
"Aktive Fälle","27.03.2020","79","2020-03-28 08:00:00",NA,NA,NA
"Aktive Fälle","28.03.2020","79","2020-03-29 08:00:00",NA,NA,NA
"Aktive Fälle","29.03.2020","82","2020-03-30 08:00:00",NA,NA,NA
"Aktive Fälle","30.03.2020","74","2020-03-31 08:00:00",NA,NA,NA
"Aktive Fälle","31.03.2020","84","2020-04-01 08:00:00",NA,NA,NA
"Aktive Fälle","01.04.2020","89","2020-04-02 08:00:00",NA,NA,NA
"Aktive Fälle","02.04.2020","93","2020-04-03 08:00:00",NA,NA,NA
"Aktive Fälle","03.04.2020","98","2020-04-04 08:00:00",NA,NA,NA
"Aktive Fälle","04.04.2020","98","2020-04-05 08:00:00",NA,NA,NA
"Aktive Fälle","05.04.2020","97","2020-04-06 08:00:00",NA,NA,NA
"Aktive Fälle","06.04.2020","100","2020-04-07 08:00:00",NA,NA,NA
"Aktive Fälle","07.04.2020","98","2020-04-08 08:00:00",NA,NA,NA
"Aktive Fälle","08.04.2020","93","2020-04-09 08:00:00",NA,NA,NA
"Aktive Fälle","09.04.2020","89","2020-04-10 08:00:00",NA,NA,NA
"Aktive Fälle","10.04.2020","85","2020-04-11 08:00:00",NA,NA,NA
"Aktive Fälle","11.04.2020","83","2020-04-12 08:00:00",NA,NA,NA
"Aktive Fälle","12.04.2020","81","2020-04-13 08:00:00",NA,NA,NA
"Aktive Fälle","13.04.2020","78","2020-04-14 08:00:00",NA,NA,NA
"Aktive Fälle","14.04.2020","74","2020-04-15 08:00:00",NA,NA,NA
"Aktive Fälle","15.04.2020","71","2020-04-16 08:00:00",NA,NA,NA
"Aktive Fälle","16.04.2020","70","2020-04-17 08:00:00",NA,NA,NA
"Aktive Fälle","17.04.2020","68","2020-04-18 08:00:00",NA,NA,NA
"Aktive Fälle","18.04.2020","69","2020-04-19 08:00:00",NA,NA,NA
"Aktive Fälle","19.04.2020","69","2020-04-20 08:00:00",NA,NA,NA
"Aktive Fälle","20.04.2020","69","2020-04-21 08:00:00",NA,NA,NA
"Aktive Fälle","21.04.2020","37","2020-04-22 08:00:00",NA,NA,NA
"Aktive Fälle","22.04.2020","37","2020-04-23 08:00:00",NA,NA,NA
"Aktive Fälle","23.04.2020","39","2020-04-24 08:00:00",NA,NA,NA
"Aktive Fälle","24.04.2020","40","2020-04-25 08:00:00",NA,NA,NA
"Aktive Fälle","25.04.2020","40","2020-04-26 08:00:00",NA,NA,NA
"Aktive Fälle","26.04.2020","43","2020-04-27 08:00:00",NA,NA,NA
"Aktive Fälle","27.04.2020","43","2020-04-28 08:00:00",NA,NA,NA
"Aktive Fälle","28.04.2020","42","2020-04-29 08:00:00",NA,NA,NA
"Aktive Fälle","29.04.2020","46","2020-04-30 08:00:00",NA,NA,NA
"Aktive Fälle","30.04.2020","45","2020-05-01 08:00:00",NA,NA,NA
"Aktive Fälle","01.05.2020","45","2020-05-02 08:00:00",NA,NA,NA
"Aktive Fälle","02.05.2020","44","2020-05-03 08:00:00",NA,NA,NA
"Aktive Fälle","03.05.2020","44","2020-05-04 08:00:00",NA,NA,NA
"Aktive Fälle","04.05.2020","45","2020-05-05 08:00:00",NA,NA,NA
"Aktive Fälle","05.05.2020","41","2020-05-06 08:00:00",NA,NA,NA
"Aktive Fälle","06.05.2020","41","2020-05-07 08:00:00",NA,NA,NA
"Aktive Fälle","07.05.2020","40","2020-05-08 08:00:00",NA,NA,NA
"Aktive Fälle","08.05.2020","33","2020-05-09 08:00:00",NA,NA,NA
"Aktive Fälle","09.05.2020","33","2020-05-10 08:00:00",NA,NA,NA
"Aktive Fälle","10.05.2020","33","2020-05-11 08:00:00",NA,NA,NA
"Aktive Fälle","11.05.2020","27","2020-05-12 08:00:00",NA,NA,NA
"Aktive Fälle","12.05.2020","26","2020-05-13 08:00:00",NA,NA,NA
"Aktive Fälle","13.05.2020","28","2020-05-14 08:00:00",NA,NA,NA
"Aktive Fälle","14.05.2020","27","2020-05-15 08:00:00",NA,NA,NA
"Aktive Fälle","15.05.2020","23","2020-05-16 08:00:00",NA,NA,NA
"Aktive Fälle","16.05.2020","23","2020-05-17 08:00:00",NA,NA,NA
"Aktive Fälle","17.05.2020","22","2020-05-18 08:00:00",NA,NA,NA
"Aktive Fälle","18.05.2020","20","2020-05-19 08:00:00",NA,NA,NA
"Aktive Fälle","19.05.2020","20","2020-05-20 08:00:00",NA,NA,NA
"Aktive Fälle","20.05.2020","18","2020-05-21 08:00:00",NA,NA,NA
"Aktive Fälle","21.05.2020","18","2020-05-22 08:00:00",NA,NA,NA
"Aktive Fälle","22.05.2020","19","2020-05-23 08:00:00",NA,NA,NA
"Aktive Fälle","23.05.2020","20","2020-05-24 08:00:00",NA,NA,NA
"Aktive Fälle","24.05.2020","19","2020-05-25 08:00:00",NA,NA,NA
"Aktive Fälle","25.05.2020","18","2020-05-26 08:00:00",NA,NA,NA
"Aktive Fälle","26.05.2020","14","2020-05-27 08:00:00",NA,NA,NA
"Aktive Fälle","27.05.2020","13","2020-05-28 08:00:00",NA,NA,NA
"Aktive Fälle","28.05.2020","13","2020-05-29 08:00:00",NA,NA,NA
"Aktive Fälle","29.05.2020","13","2020-05-30 08:00:00",NA,NA,NA
"Aktive Fälle","30.05.2020","13","2020-05-31 08:00:00",NA,NA,NA
"Aktive Fälle","31.05.2020","13","2020-06-01 08:00:00",NA,NA,NA
"Aktive Fälle","01.06.2020","8","2020-06-02 08:00:00",NA,NA,NA
"Aktive Fälle","02.06.2020","8","2020-06-03 08:00:00",NA,NA,NA
"Aktive Fälle","03.06.2020","8","2020-06-04 08:00:00",NA,NA,NA
"Aktive Fälle","04.06.2020","8","2020-06-05 08:00:00",NA,NA,NA
"Aktive Fälle","05.06.2020","8","2020-06-06 08:00:00",NA,NA,NA
"Aktive Fälle","06.06.2020","8","2020-06-07 08:00:00",NA,NA,NA
"Aktive Fälle","07.06.2020","9","2020-06-08 08:00:00",NA,NA,NA
"Aktive Fälle","08.06.2020","11","2020-06-09 08:00:00",NA,NA,NA
"Aktive Fälle","09.06.2020","12","2020-06-10 08:00:00",NA,NA,NA
"Aktive Fälle","10.06.2020","12","2020-06-11 08:00:00",NA,NA,NA
"Aktive Fälle","11.06.2020","16","2020-06-12 08:00:00",NA,NA,NA
"Aktive Fälle","12.06.2020","16","2020-06-13 08:00:00",NA,NA,NA
"Aktive Fälle","13.06.2020","16","2020-06-14 08:00:00",NA,NA,NA
"Aktive Fälle","14.06.2020","15","2020-06-15 08:00:00",NA,NA,NA
"Aktive Fälle","15.06.2020","16","2020-06-16 08:00:00",NA,NA,NA
"Aktive Fälle","16.06.2020","17","2020-06-17 08:00:00",NA,NA,NA
"Aktive Fälle","17.06.2020","16","2020-06-18 08:00:00",NA,NA,NA
"Aktive Fälle","18.06.2020","16","2020-06-19 08:00:00",NA,NA,NA
"Aktive Fälle","19.06.2020","16","2020-06-20 08:00:00",NA,NA,NA
"Aktive Fälle","20.06.2020","16","2020-06-21 08:00:00",NA,NA,NA
"Aktive Fälle","21.06.2020","17","2020-06-22 08:00:00",NA,NA,NA
"Aktive Fälle","22.06.2020","17","2020-06-23 08:00:00",NA,NA,NA
"Aktive Fälle","23.06.2020","13","2020-06-24 08:00:00",NA,NA,NA
"Aktive Fälle","24.06.2020","14","2020-06-25 08:00:00",NA,NA,NA
"Aktive Fälle","25.06.2020","14","2020-06-26 08:00:00",NA,NA,NA
"Aktive Fälle","26.06.2020","14","2020-06-27 08:00:00",NA,NA,NA
"Aktive Fälle","27.06.2020","14","2020-06-28 08:00:00",NA,NA,NA
"Aktive Fälle","28.06.2020","16","2020-06-29 08:00:00",NA,NA,NA
"Aktive Fälle","29.06.2020","17","2020-06-30 08:00:00",NA,NA,NA
"Aktive Fälle","30.06.2020","16","2020-07-01 08:00:00",NA,NA,NA
"Aktive Fälle","01.07.2020","18","2020-07-02 08:00:00",NA,NA,NA
"Aktive Fälle","02.07.2020","22","2020-07-03 08:00:00",NA,NA,NA
"Aktive Fälle","03.07.2020","22","2020-07-04 08:00:00",NA,NA,NA
"Aktive Fälle","04.07.2020","22","2020-07-05 08:00:00",NA,NA,NA
"Aktive Fälle","05.07.2020","25","2020-07-06 08:00:00",NA,NA,NA
"Aktive Fälle","06.07.2020","25","2020-07-07 08:00:00",NA,NA,NA
"Aktive Fälle","07.07.2020","23","2020-07-08 08:00:00",NA,NA,NA
"Aktive Fälle","08.07.2020","23","2020-07-09 08:00:00",NA,NA,NA
"Aktive Fälle","09.07.2020","25","2020-07-10 08:00:00",NA,NA,NA
"Aktive Fälle","10.07.2020","28","2020-07-11 08:00:00",NA,NA,NA
"Aktive Fälle","11.07.2020","30","2020-07-12 08:00:00",NA,NA,NA
"Aktive Fälle","12.07.2020","26","2020-07-13 08:00:00",NA,NA,NA
"Aktive Fälle","13.07.2020","25","2020-07-14 08:00:00",NA,NA,NA
"Aktive Fälle","14.07.2020","27","2020-07-15 08:00:00",NA,NA,NA
"Aktive Fälle","15.07.2020","27","2020-07-16 08:00:00",NA,NA,NA
"Aktive Fälle","16.07.2020","27","2020-07-17 08:00:00",NA,NA,NA
"Aktive Fälle","17.07.2020","27","2020-07-18 08:00:00",NA,NA,NA
"Aktive Fälle","18.07.2020","27","2020-07-19 08:00:00",NA,NA,NA
"Aktive Fälle","19.07.2020","28","2020-07-20 08:00:00",NA,NA,NA
"Aktive Fälle","20.07.2020","25","2020-07-21 08:00:00",NA,NA,NA
"Aktive Fälle","21.07.2020","26","2020-07-22 08:00:00",NA,NA,NA
"Aktive Fälle","22.07.2020","25","2020-07-23 08:00:00",NA,NA,NA
"Aktive Fälle","23.07.2020","26","2020-07-24 08:00:00",NA,NA,NA
"Aktive Fälle","24.07.2020","26","2020-07-25 08:00:00",NA,NA,NA
"Aktive Fälle","25.07.2020","26","2020-07-26 08:00:00",NA,NA,NA
"Aktive Fälle","26.07.2020","27","2020-07-27 08:00:00",NA,NA,NA
"Aktive Fälle","27.07.2020","20","2020-07-28 08:00:00",NA,NA,NA
"Aktive Fälle","28.07.2020","28","2020-07-29 08:00:00",NA,NA,NA
"Aktive Fälle","29.07.2020","29","2020-07-30 08:00:00",NA,NA,NA
"Aktive Fälle","30.07.2020","33","2020-07-31 08:00:00",NA,NA,NA
"Aktive Fälle","31.07.2020","33","2020-08-01 08:00:00",NA,NA,NA
"Aktive Fälle","01.08.2020","33","2020-08-02 08:00:00",NA,NA,NA
"Aktive Fälle","02.08.2020","38","2020-08-03 08:00:00",NA,NA,NA
"Aktive Fälle","03.08.2020","36","2020-08-04 08:00:00",NA,NA,NA
"Aktive Fälle","04.08.2020","29","2020-08-05 08:00:00",NA,NA,NA
"Aktive Fälle","05.08.2020","28","2020-08-06 08:00:00",NA,NA,NA
"Aktive Fälle","06.08.2020","29","2020-08-07 08:00:00",NA,NA,NA
"Aktive Fälle","07.08.2020","29","2020-08-08 08:00:00",NA,NA,NA
"Aktive Fälle","08.08.2020","29","2020-08-09 08:00:00",NA,NA,NA
"Aktive Fälle","09.08.2020","32","2020-08-10 08:00:00",NA,NA,NA
"Aktive Fälle","10.08.2020","35","2020-08-11 08:00:00",NA,NA,NA
"Aktive Fälle","11.08.2020","37","2020-08-12 08:00:00",NA,NA,NA
"Aktive Fälle","12.08.2020","34","2020-08-13 08:00:00",NA,NA,NA
"Aktive Fälle","13.08.2020","28","2020-08-14 08:00:00",NA,NA,NA
"Aktive Fälle","14.08.2020","28","2020-08-15 08:00:00",NA,NA,NA
"Aktive Fälle","15.08.2020","28","2020-08-16 08:00:00",NA,NA,NA
"Aktive Fälle","16.08.2020","31","2020-08-17 08:00:00",NA,NA,NA
"Aktive Fälle","17.08.2020","31","2020-08-18 08:00:00",NA,NA,NA
"Aktive Fälle","18.08.2020","32","2020-08-19 08:00:00",NA,NA,NA
"Aktive Fälle","19.08.2020","25","2020-08-20 08:00:00",NA,NA,NA
"Aktive Fälle","20.08.2020","27","2020-08-21 08:00:00",NA,NA,NA
"Aktive Fälle","21.08.2020","27","2020-08-22 08:00:00",NA,NA,NA
"Aktive Fälle","22.08.2020","27","2020-08-23 08:00:00",NA,NA,NA
"Aktive Fälle","23.08.2020","38","2020-08-24 08:00:00",NA,NA,NA
"Aktive Fälle","24.08.2020","33","2020-08-25 08:00:00",NA,NA,NA
"Aktive Fälle","25.08.2020","34","2020-08-26 08:00:00",NA,NA,NA
"Aktive Fälle","26.08.2020","35","2020-08-27 08:00:00",NA,NA,NA
"Aktive Fälle","27.08.2020","34","2020-08-28 08:00:00",NA,NA,NA
"Aktive Fälle","28.08.2020","34","2020-08-29 08:00:00",NA,NA,NA
"Aktive Fälle","29.08.2020","34","2020-08-30 08:00:00",NA,NA,NA
"Aktive Fälle","30.08.2020","29","2020-08-31 08:00:00",NA,NA,NA
"Aktive Fälle","31.08.2020","33","2020-09-01 08:00:00",NA,NA,NA
"Aktive Fälle","01.09.2020","31","2020-09-02 08:00:00",NA,NA,NA
"Aktive Fälle","02.09.2020","36","2020-09-03 08:00:00",NA,NA,NA
"Aktive Fälle","03.09.2020","45","2020-09-04 08:00:00",NA,NA,NA
"Aktive Fälle","04.09.2020","45","2020-09-05 08:00:00",NA,NA,NA
"Aktive Fälle","05.09.2020","45","2020-09-06 08:00:00",NA,NA,NA
"Aktive Fälle","06.09.2020","50","2020-09-07 08:00:00",NA,NA,NA
"Aktive Fälle","07.09.2020","48","2020-09-08 08:00:00",NA,NA,NA
"Aktive Fälle","08.09.2020","42","2020-09-09 08:00:00",NA,NA,NA
"Aktive Fälle","09.09.2020","44","2020-09-10 08:00:00",NA,NA,NA
"Aktive Fälle","10.09.2020","45","2020-09-11 08:00:00",NA,NA,NA
"Aktive Fälle","11.09.2020","45","2020-09-12 08:00:00",NA,NA,NA
"Aktive Fälle","12.09.2020","45","2020-09-13 08:00:00",NA,NA,NA
"Aktive Fälle","13.09.2020","53","2020-09-14 08:00:00",NA,NA,NA
"Aktive Fälle","14.09.2020","40","2020-09-15 08:00:00",NA,NA,NA
"Aktive Fälle","15.09.2020","37","2020-09-16 08:00:00",NA,NA,NA
"Aktive Fälle","16.09.2020","25","2020-09-17 08:00:00",NA,NA,NA
"Aktive Fälle","17.09.2020","29","2020-09-18 08:00:00",NA,NA,NA
"Aktive Fälle","18.09.2020","29","2020-09-19 08:00:00",NA,NA,NA
"Aktive Fälle","19.09.2020","29","2020-09-20 08:00:00",NA,NA,NA
"Aktive Fälle","20.09.2020","31","2020-09-21 08:00:00",NA,NA,NA
"Aktive Fälle","21.09.2020","14","2020-09-22 08:00:00",NA,NA,NA
"Aktive Fälle","22.09.2020","20","2020-09-23 08:00:00",NA,NA,NA
"Aktive Fälle","23.09.2020","18","2020-09-24 08:00:00",NA,NA,NA
"Aktive Fälle","24.09.2020","23","2020-09-25 08:00:00",NA,NA,NA
"Aktive Fälle","25.09.2020","23","2020-09-26 08:00:00",NA,NA,NA
"Aktive Fälle","26.09.2020","23","2020-09-27 08:00:00",NA,NA,NA
"Aktive Fälle","27.09.2020","23","2020-09-28 08:00:00",NA,NA,NA
"Aktive Fälle","28.09.2020","16","2020-09-29 08:00:00",NA,NA,NA
"Aktive Fälle","29.09.2020","23","2020-09-30 08:00:00",NA,NA,NA
"Aktive Fälle","30.09.2020","28","2020-10-01 08:00:00",NA,NA,NA
"Aktive Fälle","01.10.2020","31","2020-10-02 08:00:00",NA,NA,NA
"Aktive Fälle","02.10.2020","31","2020-10-03 08:00:00",NA,NA,NA
"Aktive Fälle","03.10.2020","31","2020-10-04 08:00:00",NA,NA,NA
"Aktive Fälle","04.10.2020","55","2020-10-05 08:00:00",NA,NA,NA
"Aktive Fälle","05.10.2020","80","2020-10-06 08:00:00",NA,NA,NA
"Aktive Fälle","06.10.2020","106","2020-10-07 08:00:00",NA,NA,NA
"Aktive Fälle","07.10.2020","127","2020-10-08 08:00:00",NA,NA,NA
"Aktive Fälle","08.10.2020","149","2020-10-09 08:00:00",NA,NA,NA
"Aktive Fälle","09.10.2020","149","2020-10-10 08:00:00",NA,NA,NA
"Aktive Fälle","10.10.2020","187","2020-10-11 08:00:00",NA,NA,NA
"Aktive Fälle","11.10.2020","191","2020-10-12 08:00:00",NA,NA,NA
"Aktive Fälle","12.10.2020","213","2020-10-13 08:00:00",NA,NA,NA
"Aktive Fälle","13.10.2020","232","2020-10-14 08:00:00",NA,NA,NA
"Aktive Fälle","14.10.2020","251","2020-10-15 08:00:00",NA,NA,NA
"Aktive Fälle","15.10.2020","278","2020-10-16 08:00:00",NA,NA,NA
"Aktive Fälle","16.10.2020","303","2020-10-17 08:00:00",NA,NA,NA
"Aktive Fälle","17.10.2020","324","2020-10-18 08:00:00",NA,NA,NA
"Aktive Fälle","18.10.2020","312","2020-10-19 08:00:00",NA,NA,NA
"Aktive Fälle","19.10.2020","344","2020-10-20 08:00:00",NA,NA,NA
"Aktive Fälle","20.10.2020","369","2020-10-21 08:00:00",NA,NA,NA
"Aktive Fälle","21.10.2020","399","2020-10-22 08:00:00",NA,NA,NA
"Aktive Fälle","22.10.2020","414","2020-10-23 08:00:00",NA,NA,NA
"Aktive Fälle","23.10.2020","424","2020-10-24 08:00:00",NA,NA,NA
"Aktive Fälle","24.10.2020","436","2020-10-25 08:00:00",NA,NA,NA
"Aktive Fälle","25.10.2020","450","2020-10-26 08:00:00",NA,NA,NA
"Aktive Fälle","26.10.2020","507","2020-10-27 08:00:00",NA,NA,NA
"Aktive Fälle","27.10.2020","527","2020-10-28 08:00:00",NA,NA,NA
"Aktive Fälle","28.10.2020","529","2020-10-29 08:00:00",NA,NA,NA
"Aktive Fälle","29.10.2020","532","2020-10-30 08:00:00",NA,NA,NA
"Aktive Fälle","30.10.2020","554","2020-10-31 08:00:00",NA,NA,NA
"Aktive Fälle","31.10.2020","529","2020-11-01 08:00:00",NA,NA,NA
"Aktive Fälle","01.11.2020","503","2020-11-02 08:00:00",NA,NA,NA
"Aktive Fälle","02.11.2020","503","2020-11-03 08:00:00",NA,NA,NA
"Aktive Fälle","03.11.2020","503","2020-11-04 08:00:00",NA,NA,NA
